Year,Month,Day,Hour,Minute,Temperature,Total Precipitation,Wind Speed,Wind Direction
2021,1,23,19,0,2.05,0,22.51,7.35
2021,1,23,20,0,1.53,0,19.49,4.24
2021,1,23,21,0,0.79,0,13.08,352.09
2021,1,23,22,0,-0.44,0,9,323.13
2021,1,23,23,0,-0.6,0,5.96,295.02
2021,1,24,0,0,-0.64,0,7.1,300.47
2021,1,24,1,0,-1.58,0,11.25,309.81
2021,1,24,2,0,-3.03,0,12.98,303.69
2021,1,24,3,0,-3.75,0,12.59,300.96
2021,1,24,4,0,-3.72,0,11.38,288.43
2021,1,24,5,0,-3.34,0,12.07,280.3
2021,1,24,6,0,-3.16,0,11.92,295.02
2021,1,24,7,0,-2.74,0.1,12.54,309.17
2021,1,24,8,0,-2.09,0.5,15.31,318.81
2021,1,24,9,0,-1.45,0.4,17.38,320.04
2021,1,24,10,0,-0.41,0.2,19.45,321.01
2021,1,24,11,0,0.42,0.1,21.37,327.38
2021,1,24,12,0,0.57,0,20.95,331.23
2021,1,24,13,0,0,0,15.84,338.68
2021,1,24,14,0,0.32,0,15.18,337.69
2021,1,24,15,0,0.37,0,14.99,335.9
2021,1,24,16,0,0.05,0,15.04,338.96
2021,1,24,17,0,-0.68,0,11.04,340.97
2021,1,24,18,0,-1.54,0,8.65,2.39
2021,1,24,19,0,-1.86,0,6.92,27.9
2021,1,24,20,0,-1.92,0,4.83,63.43
2021,1,24,21,0,-2.08,0,5.4,90
2021,1,24,22,0,-2.04,0,4.8,102.99
2021,1,24,23,0,-2.06,0,4.02,116.57
2021,1,25,0,0,-1.82,0,2.31,128.66
2021,1,25,1,0,-1.73,0,1.44,270
2021,1,25,2,0,-1.9,0,2.97,284.04
2021,1,25,3,0,-2.13,0,3.96,270
2021,1,25,4,0,-1.92,0,5.4,270
2021,1,25,5,0,-2.54,0,6.85,273.01
2021,1,25,6,0,-2.8,0,7.57,267.27
2021,1,25,7,0,-2.7,0,8.05,259.7
2021,1,25,8,0,-2.74,0,6.99,258.11
2021,1,25,9,0,-2.17,0,6.29,256.76
2021,1,25,10,0,-1.3,0,6.84,270
2021,1,25,11,0,-0.59,0,5.4,270
2021,1,25,12,0,0.08,0,5.4,270
2021,1,25,13,0,0.2,0,1.02,315
2021,1,25,14,0,0.75,0,2.1,329.04
2021,1,25,15,0,0.94,0,0.72,360
2021,1,25,16,0,0.68,0,1.48,165.96
2021,1,25,17,0,0.1,0,3.4,147.99
2021,1,25,18,0,0.16,0,3.83,138.81
2021,1,25,19,0,0.7,0,4.83,153.43
2021,1,25,20,0,0.33,0,6.83,161.57
2021,1,25,21,0,-0.56,0,6.88,173.99
2021,1,25,22,0,-0.56,0,5.76,180
2021,1,25,23,0,-0.05,0,3.76,196.7
2021,1,26,0,0,0.33,0,2.62,254.05
2021,1,26,1,0,1.16,0,6.88,263.99
2021,1,26,2,0,1.32,0.1,14.8,251.57
2021,1,26,3,0,1.15,0.4,7.57,244.65
2021,1,26,4,0,1.29,0.4,3.83,138.81
2021,1,26,5,0,1.58,0.2,5.86,132.51
2021,1,26,6,0,3.1,0.2,2.81,230.19
2021,1,26,7,0,3.8,0,6.49,273.18
2021,1,26,8,0,4.14,0,7.57,272.73
2021,1,26,9,0,4.44,0,11.16,270
2021,1,26,10,0,5.88,0,19.44,268.94
2021,1,26,11,0,7.52,0,27.36,269.25
2021,1,26,12,0,8.17,0,30.96,270
2021,1,26,13,0,8.49,0,36.93,263.84
2021,1,26,14,0,8.17,0,37.42,262.26
2021,1,26,15,0,8.14,0,37.58,260.63
2021,1,26,16,0,8.01,0,36.08,257.91
2021,1,26,17,0,6.89,0,31.66,252.8
2021,1,26,18,0,4.81,0,22.91,239.81
2021,1,26,19,0,3.89,0,23.11,232.59
2021,1,26,20,0,3.75,0,23.86,236.07
2021,1,26,21,0,4.01,0,22.04,231.63
2021,1,26,22,0,4.02,0,24.88,238.61
2021,1,26,23,0,4.11,0,26.98,238.64
2021,1,27,0,0,4.4,0,28.96,237.69
2021,1,27,1,0,4.77,0,30.68,234.07
2021,1,27,2,0,4.41,0,29.81,232.85
2021,1,27,3,0,4.39,0,24.46,227.39
2021,1,27,4,0,4.98,0,30.28,241.61
2021,1,27,5,0,6.01,0,30.6,241.93
2021,1,27,6,0,6,0,30.89,233.53
2021,1,27,7,0,5.9,0,34.64,232.18
2021,1,27,8,0,5.73,0,41.5,226.05
2021,1,27,9,0,5.51,0,39.52,228.32
2021,1,27,10,0,7.48,0,42.55,240.62
2021,1,27,11,0,8.03,0,47.41,246.74
2021,1,27,12,0,8.56,0.1,49.49,246.42
2021,1,27,13,0,9.56,0.2,32.21,242
2021,1,27,14,0,9.78,0.1,33.85,237.15
2021,1,27,15,0,9.58,0.2,34.86,234.67
2021,1,27,16,0,9.03,0,37.34,236
2021,1,27,17,0,7.98,0,33.47,238.19
2021,1,27,18,0,6.8,0,29.41,248.46
2021,1,27,19,0,5.86,0.3,32.4,269.36
2021,1,27,20,0,3.29,0.3,35.04,274.71
2021,1,27,21,0,2.67,0.1,28.62,276.5
2021,1,27,22,0,2.81,0,32.06,257.68
2021,1,27,23,0,2.91,0,34.52,258.57
2021,1,28,0,0,2.81,0,32.84,257.33
2021,1,28,1,0,2.76,0,32.4,255.19
2021,1,28,2,0,2.36,0,39.13,257.24
2021,1,28,3,0,1.94,0.1,38.91,267.88
2021,1,28,4,0,1.81,0,39.96,269.48
2021,1,28,5,0,1.77,0,42.16,267.55
2021,1,28,6,0,1.58,0,43.22,268.09
2021,1,28,7,0,1.45,0.1,43.63,266.69
2021,1,28,8,0,1.29,0.1,43.35,265.24
2021,1,28,9,0,1.27,0.1,43.85,263.4
2021,1,28,10,0,1.35,0.2,45.32,263.16
2021,1,28,11,0,1.42,0.3,46.89,266.48
2021,1,28,12,0,1.81,0.3,49.71,272.08
2021,1,28,13,0,3.37,0.1,49.9,264.62
2021,1,28,14,0,3.58,0.3,52.71,265.69
2021,1,28,15,0,3.35,0.4,48.6,270.42
2021,1,28,16,0,3.47,0.5,45.48,274.09
2021,1,28,17,0,3.46,0.6,43.52,286.34
2021,1,28,18,0,2.77,0.3,37.29,285.11
2021,1,28,19,0,2.56,0.2,37.77,280.99
2021,1,28,20,0,1.95,0,38.97,286.09
2021,1,28,21,0,2.21,0.4,33.25,289.61
2021,1,28,22,0,2.18,0.3,28.82,290.47
2021,1,28,23,0,2.21,0.1,25.95,293.72
2021,1,29,0,0,1.97,0,23.07,292.96
2021,1,29,1,0,0.98,0,26.12,277.13
2021,1,29,2,0,0.77,0,27.42,273.76
2021,1,29,3,0,0.56,0,26.7,273.87
2021,1,29,4,0,0.07,0,27.36,270
2021,1,29,5,0,-0.03,0,25.92,270
2021,1,29,6,0,0.15,0,21.96,269.06
2021,1,29,7,0,0.04,0,20.99,264.09
2021,1,29,8,0,-0.73,0,17.31,253.07
2021,1,29,9,0,0.03,0,14.81,244.06
2021,1,29,10,0,1.38,0,17.3,257.99
2021,1,29,11,0,2.28,0,16.04,260.96
2021,1,29,12,0,3.02,0,12.41,253.14
2021,1,29,13,0,3.57,0,9.01,87.71
2021,1,29,14,0,3.94,0,10.54,97.85
2021,1,29,15,0,4.87,0,12.39,125.54
2021,1,29,16,0,5.17,0,17.41,172.87
2021,1,29,17,0,4.76,0,16.3,136.79
2021,1,29,18,0,3.81,0,15.78,145.22
2021,1,29,19,0,2.73,0,21.76,141.04
2021,1,29,20,0,2.09,0,22.26,129.09
2021,1,29,21,0,1.68,0,25.26,122.78
2021,1,29,22,0,1.14,0,28.5,116.24
2021,1,29,23,0,0.69,0,32.57,113.45
2021,1,30,0,0,0.6,0,31.58,114.23
2021,1,30,1,0,0.7,0,32.22,103.57
2021,1,30,2,0,0.94,0,29.16,118.78
2021,1,30,3,0,1.3,0,16.06,137.73
2021,1,30,4,0,2.14,0,15.89,166.91
2021,1,30,5,0,2.62,0,45.45,196.57
2021,1,30,6,0,1.94,0,50.74,201.65
2021,1,30,7,0,1.62,0,53.74,215.18
2021,1,30,8,0,1.17,0,51.72,231.22
2021,1,30,9,0,1.42,0,63.76,242.42
2021,1,30,10,0,1.26,0,67.76,250.12
2021,1,30,11,0,1.25,0,68.98,256.11
2021,1,30,12,0,1.97,0,71.38,258.07
2021,1,30,13,0,2.65,0,70.43,260.59
2021,1,30,14,0,2.78,0,62.41,258.69
2021,1,30,15,0,2.71,0,54.94,257.51
2021,1,30,16,0,2.47,0,44.41,253.03
2021,1,30,17,0,1.91,0,31.39,243.43
2021,1,30,18,0,0.26,0,22.37,213.18
2021,1,30,19,0,0.3,0,34.97,208.94
2021,1,30,20,0,-0.31,0,33.93,199.2
2021,1,30,21,0,0.86,0,36.66,218.22
2021,1,30,22,0,0.21,0,43.85,212.25
2021,1,30,23,0,0.31,0,56.09,221.88
2021,1,31,0,0,1.14,0,42.44,235.37
2021,1,31,1,0,1.09,0,34.51,249.86
2021,1,31,2,0,0.2,1.5,30.02,247.43
2021,1,31,3,0,-0.4,0.7,28.28,248.33
2021,1,31,4,0,-0.96,0.4,25.21,260.13
2021,1,31,5,0,-1.63,0,21.32,265.16
2021,1,31,6,0,-2.06,0,17.73,264.17
2021,1,31,7,0,-2.26,0,10.11,265.91
2021,1,31,8,0,-1.78,0,1.08,360
2021,1,31,9,0,-2.04,0,8.31,85.03
2021,1,31,10,0,-1.3,0,13.8,105.12
2021,1,31,11,0,0.4,0,14.76,102.68
2021,1,31,12,0,1.99,0,13.44,110.38
2021,1,31,13,0,6.86,0,2.6,56.31
2021,1,31,14,0,5.28,0,12.32,83.29
2021,1,31,15,0,6.11,0,9.11,99.09
2021,1,31,16,0,6.68,0,16.52,191.31
2021,1,31,17,0,4.98,0,26.12,172.87
2021,1,31,18,0,4.71,0,22.57,146.06
2021,1,31,19,0,4.76,0,21.48,129.56
2021,1,31,20,0,4.13,0,28.34,117.22
2021,1,31,21,0,3.56,0,31.96,112.52
2021,1,31,22,0,3.48,0,30.97,125.54
2021,1,31,23,0,3.33,0,34.28,126.03
2021,2,1,0,0,4.41,0,24.34,156.47
2021,2,1,1,0,4.75,0,21.07,199.98
2021,2,1,2,0,4.98,0,18.03,206.05
2021,2,1,3,0,6.15,0,13.48,235.89
2021,2,1,4,0,6.34,0,5.99,237.26
2021,2,1,5,0,6.03,0,6.12,61.93
2021,2,1,6,0,5.58,0,12.29,95.04
2021,2,1,7,0,6.47,0,12.39,125.54
2021,2,1,8,0,5.32,0,16.36,129.64
2021,2,1,9,0,4.51,0,18,126.87
2021,2,1,10,0,5.39,0.2,18.44,141.34
2021,2,1,11,0,5.21,0.3,14.11,142.25
2021,2,1,12,0,5.16,1.1,11.21,137.6
2021,2,1,13,0,6.95,0,7.29,122.91
2021,2,1,14,0,8.32,0,7.42,112.83
2021,2,1,15,0,8.69,0,4.69,94.4
2021,2,1,16,0,8.64,0,4.1,74.74
2021,2,1,17,0,8.48,0,4.84,131.99
2021,2,1,18,0,8.18,0,6.88,132.88
2021,2,1,19,0,6.86,0,8.79,145.01
2021,2,1,20,0,6.01,0,8.4,189.87
2021,2,1,21,0,6,0,9.73,177.88
2021,2,1,22,0,6.19,0,11.53,194.47
2021,2,1,23,0,5.79,0,10.83,195.42
2021,2,2,0,0,5.59,0,10.83,201.45
2021,2,2,1,0,5.46,0,8.12,192.8
2021,2,2,2,0,5.17,0,6.21,190.01
2021,2,2,3,0,4.87,0,5.77,183.58
2021,2,2,4,0,3.94,0,7.41,150.95
2021,2,2,5,0,3.65,0,7.49,144.78
2021,2,2,6,0,4.05,0,5.24,164.05
2021,2,2,7,0,4.01,0,4.02,169.7
2021,2,2,8,0,3.76,0,3.6,180
2021,2,2,9,0,3.84,0,4.55,161.57
2021,2,2,10,0,5.56,0,5.4,180
2021,2,2,11,0,6.81,0,6.37,132.71
2021,2,2,12,0,7.83,0,6.99,101.89
2021,2,2,13,0,8.06,0,5.32,331.7
2021,2,2,14,0,8.92,0,9.02,331.39
2021,2,2,15,0,9.01,0,11.21,317.6
2021,2,2,16,0,8.4,0,12.39,305.54
2021,2,2,17,0,7.43,0,11.3,292.48
2021,2,2,18,0,6.34,0,11.97,276.91
2021,2,2,19,0,6.13,0,11.79,328.74
2021,2,2,20,0,4.54,0,17.87,350.73
2021,2,2,21,0,4.21,0,18.36,348.69
2021,2,2,22,0,4.24,0,18.72,337.38
2021,2,2,23,0,4,0,17.73,336.04
2021,2,3,0,0,3.52,0,17.88,334.98
2021,2,3,1,0,3.26,0,16.27,335.14
2021,2,3,2,0,3.13,0,16.42,334
2021,2,3,3,0,3.01,0,17.71,333.43
2021,2,3,4,0,2.86,0,18.19,332.93
2021,2,3,5,0,2.9,0,18.53,330.95
2021,2,3,6,0,2.27,0,27.69,344.16
2021,2,3,7,0,0.7,0.1,27.77,346.5
2021,2,3,8,0,0.08,0,29.18,350.77
2021,2,3,9,0,0.39,0,28.88,349.95
2021,2,3,10,0,0.95,0,28,351.87
2021,2,3,11,0,1.25,0.1,27.53,348.69
2021,2,3,12,0,1.72,0.1,28.74,347.7
2021,2,3,13,0,2.56,0,29.54,357.9
2021,2,3,14,0,3.22,0,27.36,359.25
2021,2,3,15,0,3.38,0,24.65,353.29
2021,2,3,16,0,3.76,0,25.94,357.61
2021,2,3,17,0,3.59,0,26.65,358.45
2021,2,3,18,0,2.33,0,23.4,0.88
2021,2,3,19,0,0.82,0,15.55,354.69
2021,2,3,20,0,-0.3,0,10.14,343.5
2021,2,3,21,0,-0.7,0,7.2,323.13
2021,2,3,22,0,-0.64,0,5.86,312.51
2021,2,3,23,0,-0.9,0,4.39,304.99
2021,2,4,0,0,-0.92,0,2.16,270
2021,2,4,1,0,-0.32,0,1.08,180
2021,2,4,2,0,-1.15,0,6.16,186.71
2021,2,4,3,0,-1.42,0,9.11,189.09
2021,2,4,4,0,-2.76,0,10.5,185.91
2021,2,4,5,0,-2.29,0,9.23,159.44
2021,2,4,6,0,-1.89,0,11.18,123.18
2021,2,4,7,0,-2.27,0,9.51,119.48
2021,2,4,8,0,-2.07,0,13.61,127.48
2021,2,4,9,0,-1.18,0,21.99,129.69
2021,2,4,10,0,-0.34,0,25.86,124.8
2021,2,4,11,0,0.8,0,26.46,123.91
2021,2,4,12,0,2.02,0,21.57,123.42
2021,2,4,13,0,4.41,0,20.04,107.78
2021,2,4,14,0,5.18,0,20.29,115.2
2021,2,4,15,0,5.52,0,14.83,119.05
2021,2,4,16,0,5.46,0,11.12,119.05
2021,2,4,17,0,4.32,0,10.79,154.29
2021,2,4,18,0,2.09,0,14.4,178.57
2021,2,4,19,0,0.97,0,12.78,170.27
2021,2,4,20,0,1.01,0,8.71,150.26
2021,2,4,21,0,0.76,0,9.69,131.99
2021,2,4,22,0,0.84,0,10.69,122.62
2021,2,4,23,0,0.77,0,9.83,113.75
2021,2,5,0,0,0.53,0,8.71,119.74
2021,2,5,1,0,0.57,0,9.59,124.29
2021,2,5,2,0,0.65,0,9.29,125.54
2021,2,5,3,0,0.78,0,6.88,132.88
2021,2,5,4,0,1.06,0,5.99,147.26
2021,2,5,5,0,1.17,0,6.44,153.43
2021,2,5,6,0,0.99,0,6.13,139.76
2021,2,5,7,0,0.72,0,7.7,127.41
2021,2,5,8,0,0.47,0,9.5,114.62
2021,2,5,9,0,0.72,0,10.5,112.17
2021,2,5,10,0,2.05,0,12.77,111.5
2021,2,5,11,0,3.39,0,12.64,109.98
2021,2,5,12,0,4.5,0,11.04,109.03
2021,2,5,13,0,4.9,0,8.22,118.81
2021,2,5,14,0,6.02,0,7.9,114.23
2021,2,5,15,0,6.54,0,7.9,120.07
2021,2,5,16,0,6.55,0,5.99,122.74
2021,2,5,17,0,5.43,0,4.55,161.57
2021,2,5,18,0,2.93,0,7.57,177.27
2021,2,5,19,0,2.34,0,7.29,159.78
2021,2,5,20,0,2.2,0,6.64,139.4
2021,2,5,21,0,2.19,0,6.64,139.4
2021,2,5,22,0,1.82,0,7.65,131.19
2021,2,5,23,0,1.14,0,8.15,135
2021,2,6,0,0,1.12,0,9.16,135
2021,2,6,1,0,1.39,0,10.23,129.29
2021,2,6,2,0,1.38,0,10.51,128.05
2021,2,6,3,0,1.35,0,9.59,124.29
2021,2,6,4,0,0.86,0,8.09,122.28
2021,2,6,5,0,-0.01,0,6.61,119.36
2021,2,6,6,0,-0.79,0,5.15,114.78
2021,2,6,7,0,-1.02,0,4.69,122.47
2021,2,6,8,0,-0.79,0,3.89,123.69
2021,2,6,9,0,0.14,0,4.68,112.62
2021,2,6,10,0,1.8,0,3.89,123.69
2021,2,6,11,0,3.39,0,3.1,144.46
2021,2,6,12,0,4.58,0,1.94,158.2
2021,2,6,13,0,5.66,0,6.7,143.75
2021,2,6,14,0,6.64,0,6.03,162.65
2021,2,6,15,0,7.21,0,5.94,165.96
2021,2,6,16,0,7.17,0,5.05,175.91
2021,2,6,17,0,6.1,0,6.12,180
2021,2,6,18,0,4.73,0,6.29,166.76
2021,2,6,19,0,3.76,0,6.37,137.29
2021,2,6,20,0,2.81,0,5.62,140.19
2021,2,6,21,0,2.39,0,4.84,138.01
2021,2,6,22,0,2.15,0,3.88,158.2
2021,2,6,23,0,2.16,0,5.4,180
2021,2,7,0,0,1.95,0,6.19,144.46
2021,2,7,1,0,1.81,0,7.41,119.05
2021,2,7,2,0,1.6,0,7.29,110.22
2021,2,7,3,0,1.15,0,6.38,106.39
2021,2,7,4,0,1.23,0,6.03,107.35
2021,2,7,5,0,1.96,0,7.24,116.57
2021,2,7,6,0,2.55,0,9.34,117.55
2021,2,7,7,0,3.76,0,9.22,128.66
2021,2,7,8,0,4.47,0,8.09,159.15
2021,2,7,9,0,3.51,0,6.88,186.01
2021,2,7,10,0,7.51,0,9.2,210.58
2021,2,7,11,0,9.09,0,14.81,244.06
2021,2,7,12,0,10.73,0,24.01,246.12
2021,2,7,13,0,7.11,0.9,7.63,250.71
2021,2,7,14,0,7.71,0.9,16.49,238.39
2021,2,7,15,0,9.23,0.6,17.65,230.79
2021,2,7,16,0,7.65,0.5,18.36,228.18
2021,2,7,17,0,6.63,0.5,19.88,238.32
2021,2,7,18,0,6.29,0.9,14.35,252.47
2021,2,7,19,0,6.29,0.7,11.59,244.23
2021,2,7,20,0,6.64,0,15.98,284.35
2021,2,7,21,0,5.64,0,12.43,259.99
2021,2,7,22,0,4.14,0,14.28,236.31
2021,2,7,23,0,3.22,0,12.82,231.84
2021,2,8,0,0,2.9,0,12.82,231.84
2021,2,8,1,0,2.24,0,12.22,225
2021,2,8,2,0,2.32,0,10.88,214.22
2021,2,8,3,0,2.05,0,12.07,206.57
2021,2,8,4,0,2.6,0,11.92,205.02
2021,2,8,5,0,2.76,0,11.27,206.57
2021,2,8,6,0,2,0,11.17,200.77
2021,2,8,7,0,1.31,0,9.11,189.09
2021,2,8,8,0,1.41,0,7.63,160.71
2021,2,8,9,0,2.28,0,7.99,125.84
2021,2,8,10,0,4.69,0,7.29,147.09
2021,2,8,11,0,6.41,0,7.17,162.47
2021,2,8,12,0,7.56,0,6.85,176.99
2021,2,8,13,0,8.31,0,10.31,192.09
2021,2,8,14,0,8.88,0,14.35,197.53
2021,2,8,15,0,8.78,0,18.25,194.86
2021,2,8,16,0,8.59,0,19.83,195.8
2021,2,8,17,0,7.81,0,17.94,190.41
2021,2,8,18,0,6.49,0,14.76,181.4
2021,2,8,19,0,5.45,0,13.7,176.99
2021,2,8,20,0,5.37,0,13.68,178.49
2021,2,8,21,0,4.62,0,15.11,192.38
2021,2,8,22,0,4.41,0,14.37,202.07
2021,2,8,23,0,4.78,0,15.99,215.84
2021,2,9,0,0,5.58,0,17.57,224.17
2021,2,9,1,0,5.33,0,15.79,226.85
2021,2,9,2,0,5.38,0,17.85,221.73
2021,2,9,3,0,5.82,0,24.76,220.87
2021,2,9,4,0,6.29,0,31.12,221.25
2021,2,9,5,0,6.47,0,35.73,220.91
2021,2,9,6,0,7.09,0,30.47,231.23
2021,2,9,7,0,7.77,0,26.49,238.9
2021,2,9,8,0,7.26,0,24.02,240.36
2021,2,9,9,0,8.08,0,23.19,244.23
2021,2,9,10,0,9.47,0,28.55,246.99
2021,2,9,11,0,10.41,0,32.49,254.58
2021,2,9,12,0,10.69,0,33.11,258.08
2021,2,9,13,0,10.9,0,30.76,253.69
2021,2,9,14,0,11.29,0,30.04,256.13
2021,2,9,15,0,11.43,0,27.5,255.6
2021,2,9,16,0,11.54,0,24.98,254.96
2021,2,9,17,0,10.93,0,21.53,249.44
2021,2,9,18,0,9.81,0,14.69,239.04
2021,2,9,19,0,8.87,0,12.48,223.83
2021,2,9,20,0,8.78,0,12.82,218.16
2021,2,9,21,0,8.83,0,11.98,212.74
2021,2,9,22,0,8.42,0,12.72,205.11
2021,2,9,23,0,8.45,0,14.69,216.03
2021,2,10,0,0,8.89,0,18.79,216.43
2021,2,10,1,0,8.74,0,24.19,216.53
2021,2,10,2,0,9.05,0,27.03,221.76
2021,2,10,3,0,8.98,0,24.2,223.19
2021,2,10,4,0,9.03,0,25.31,219.81
2021,2,10,5,0,9.15,0,28.77,224.49
2021,2,10,6,0,8.68,0,26.87,219.02
2021,2,10,7,0,8.17,0,30.89,220.75
2021,2,10,8,0,7.86,0,33.06,215.25
2021,2,10,9,0,9.13,0,33.85,218.09
2021,2,10,10,0,10.86,0,32.59,225.9
2021,2,10,11,0,11.76,0,39.71,225
2021,2,10,12,0,10.39,0,50.06,220.33
2021,2,10,13,0,12.41,0,41.05,221.8
2021,2,10,14,0,12.52,0,51.35,234.42
2021,2,10,15,0,10.97,0.1,55.49,225
2021,2,10,16,0,9.81,0,47.35,241.88
2021,2,10,17,0,8.17,1,48.07,264.84
2021,2,10,18,0,6.03,0.1,49.08,261.99
2021,2,10,19,0,5.44,0,44.41,253.03
2021,2,10,20,0,4.91,0,43.06,249.44
2021,2,10,21,0,4.67,0,41.32,251.72
2021,2,10,22,0,4.23,0,36.79,253.52
2021,2,10,23,0,4.11,0,33.83,253.3
2021,2,11,0,0,3.95,0,39.97,268.45
2021,2,11,1,0,3.37,0,38.52,270
2021,2,11,2,0,2.98,0,35.31,272.34
2021,2,11,3,0,2.72,0,32.56,275.71
2021,2,11,4,0,2.61,0,32.92,275.65
2021,2,11,5,0,2.51,0,33.97,279.76
2021,2,11,6,0,2.3,0,33.97,279.76
2021,2,11,7,0,1.76,0,28.31,277.31
2021,2,11,8,0,1.27,0,27,270
2021,2,11,9,0,2.14,0,27.09,265.43
2021,2,11,10,0,3.3,0.1,26.44,263.75
2021,2,11,11,0,4.14,0.2,27.78,266.28
2021,2,11,12,0,3.66,0.3,24.5,259.85
2021,2,11,13,0,5.68,0.1,21.97,271.88
2021,2,11,14,0,6.07,0.1,21.79,277.59
2021,2,11,15,0,6.01,0.2,20.72,277.99
2021,2,11,16,0,5.87,0.3,19.49,281.73
2021,2,11,17,0,5.8,0.2,19.3,284.04
2021,2,11,18,0,4.55,0,14.42,272.86
2021,2,11,19,0,4.13,0,13.49,279.21
2021,2,11,20,0,4.08,0,14.71,291.54
2021,2,11,21,0,3.95,0,14.49,284.38
2021,2,11,22,0,3.61,0,13.04,276.34
2021,2,11,23,0,3.38,0,11.61,277.13
2021,2,12,0,0,2.77,0,12.26,273.37
2021,2,12,1,0,1.7,0,10.82,273.81
2021,2,12,2,0,1.83,0,9.39,274.4
2021,2,12,3,0,1.26,0,8.35,262.57
2021,2,12,4,0,0.85,0,6.64,257.47
2021,2,12,5,0,0.79,0,6.03,252.65
2021,2,12,6,0,0.89,0,2.31,231.34
2021,2,12,7,0,0.9,0,1.84,168.69
2021,2,12,8,0,0.83,0,2.41,153.43
2021,2,12,9,0,1.78,0,0.36,180
2021,2,12,10,0,3.12,0,5.24,285.95
2021,2,12,11,0,4.58,0,12.61,271.64
2021,2,12,12,0,5.87,0,14.15,284.74
2021,2,12,13,0,6.08,0,3.22,333.43
2021,2,12,14,0,7.18,0,4.84,318.01
2021,2,12,15,0,7.6,0,6.7,323.75
2021,2,12,16,0,7.6,0,7.79,326.31
2021,2,12,17,0,7.12,0,6.44,333.43
2021,2,12,18,0,6.44,0,5.45,352.41
2021,2,12,19,0,5.69,0,3.32,49.4
2021,2,12,20,0,5.16,0,6.15,110.56
2021,2,12,21,0,4.31,0,8.23,113.2
2021,2,12,22,0,3.16,0,8.56,112.25
2021,2,12,23,0,1.74,0,10.83,111.45
2021,2,13,0,0,1.07,0,12.18,108.97
2021,2,13,1,0,0.52,0,12.66,104.83
2021,2,13,2,0,0.3,0,10.93,107.24
2021,2,13,3,0,0.26,0,9.79,107.1
2021,2,13,4,0,0.16,0,8.65,106.93
2021,2,13,5,0,0.09,0,7.29,110.22
2021,2,13,6,0,-0.26,0,7.24,116.57
2021,2,13,7,0,-0.35,0,7.41,119.05
2021,2,13,8,0,-0.11,0,6.99,124.51
2021,2,13,9,0,1.52,0,7.41,119.05
2021,2,13,10,0,3.5,0,8.12,102.8
2021,2,13,11,0,5.31,0,8.67,94.76
2021,2,13,12,0,7.18,0,9.01,92.29
2021,2,13,13,0,8.89,0,12.62,93.27
2021,2,13,14,0,10.15,0,11.54,86.42
2021,2,13,15,0,10.69,0,10.46,86.05
2021,2,13,16,0,10.77,0,9.06,83.16
2021,2,13,17,0,10.23,0,6.29,76.76
2021,2,13,18,0,9.77,0,7.73,62.24
2021,2,13,19,0,7.31,0,8.05,79.7
2021,2,13,20,0,5.78,0,7.52,106.7
2021,2,13,21,0,4.67,0,6.62,112.38
2021,2,13,22,0,3.45,0,7.9,114.23
2021,2,13,23,0,2.08,0,8.22,118.81
2021,2,14,0,0,1.09,0,8.89,121.76
2021,2,14,1,0,0.87,0,8.29,124.38
2021,2,14,2,0,1.04,0,8.05,116.57
2021,2,14,3,0,1.4,0,7.29,122.91
2021,2,14,4,0,2.04,0,6.99,124.51
2021,2,14,5,0,2.44,0,7.1,120.47
2021,2,14,6,0,2.81,0,7.24,116.57
2021,2,14,7,0,3.04,0,6.62,112.38
2021,2,14,8,0,3.26,0,7.09,113.96
2021,2,14,9,0,4,0,6.29,113.63
2021,2,14,10,0,4.71,0,5.69,108.43
2021,2,14,11,0,6.5,0,3.76,106.7
2021,2,14,12,0,8.91,0,1.84,78.69
2021,2,14,13,0,11.15,0,12.07,100.3
2021,2,14,14,0,12.51,0,12.5,101.63
2021,2,14,15,0,13.14,0,13.44,97.7
2021,2,14,16,0,12.86,0,12.98,93.18
2021,2,14,17,0,12.09,0,10.81,91.91
2021,2,14,18,0,10.41,0,11.53,91.79
2021,2,14,19,0,7.19,0,11.21,95.53
2021,2,14,20,0,5.03,0,8.65,92.39
2021,2,14,21,0,4.33,0,7.52,106.7
2021,2,14,22,0,3.83,0,5.82,111.8
2021,2,14,23,0,3.29,0,5.59,104.93
2021,2,15,0,0,2.56,0,5.94,104.04
2021,2,15,1,0,2.08,0,6.49,109.44
2021,2,15,2,0,2.03,0,7.42,112.83
2021,2,15,3,0,1.91,0,7.29,110.22
2021,2,15,4,0,1.61,0,6.99,101.89
2021,2,15,5,0,1.5,0,7.86,105.95
2021,2,15,6,0,1.41,0,8.31,107.65
2021,2,15,7,0,0.73,0,7.86,105.95
2021,2,15,8,0,-0.44,0,8.56,104.62
2021,2,15,9,0,0.6,0,7.42,104.04
2021,2,15,10,0,3.91,0,9.53,100.89
2021,2,15,11,0,6.63,0,10.46,93.95
2021,2,15,12,0,9.4,0,10.81,91.91
2021,2,15,13,0,12.48,0,15.82,101.82
2021,2,15,14,0,13.46,0,15.63,97.94
2021,2,15,15,0,13.94,0,15.63,97.94
2021,2,15,16,0,13.79,0,16.39,98.84
2021,2,15,17,0,12.65,0,15.75,100.54
2021,2,15,18,0,10.42,0,15.11,102.38
2021,2,15,19,0,8.08,0,12.77,111.5
2021,2,15,20,0,5.97,0,11.44,114.15
